subaward_number,prime_award_piid,prime_award_parent_piid,subaward_amount,subaward_action_date,subaward_report_year,subaward_report_month,prime_awarding_agency_code,prime_awarding_agency_name,prime_awarding_sub_agency_code,prime_awarding_sub_agency_name,prime_awarding_office_code,prime_awarding_office_name,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_country,prime_awardee_duns,prime_awardee_name,prime_award_date_signed,prime_award_amount,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_4,subawardee_congressional_district,subawardee_country_code,subawardee_country_name,subawardee_foreign_postal_code,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_4,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subaward_naics_code,subaward_naics_description,subawardee_business_type_code,subawardee_business_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount
101678-2,TIRNO11D000160008,TIRNO11D00016,77932.80,2016-10-03,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061131,USA,019121586,DELOITTE CONSULTING LLP,2014-05-30,197497017.22,124023404,"EXCELLA CONSULTING, INC.",,124023404,"EXCELLA CONSULTING, INC.",2300 WILSON BLVD STE 630,ARLINGTON,VA,VIRGINIA,222015408,08,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,IRS TIRNO-11-D-00016 TIPSS 4_TASK ORDER   8 (4112) -  CUSTOMER ACCOUNT DATA ENGINE (CADE) 2  LONG TERM INTEGRATION SUPPORT,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
5005066972,TIRNO11D000220001,TIRNO11D00022,76160.00,2017-06-29,2017,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,809850977,"ALL TECH ELECTRONICS, INC.",ALL TECH ELECTRONICS,809850977,"ALL TECH ELECTRONICS, INC.",12 SKYLINE DR,HAWTHORNE,NY,,105322133,18,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"LABOR FOR DUNSTON, MIKE - KB9A - SME
 NEW PO SETUP MEF TO18 (1.1.17 - 9.6.17)",541519,OTHER COMPUTER RELATED SERVICES,,"BLACK AMERICAN OWNED,CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
PO20160064,0003,TCC15HQB0018,75859.28,2017-01-13,2016,12,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190003,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2015-06-04,8420812.04,015414069,"HORUS TECHNOLOGY SOLUTIONS, INC.",,,,11140 ROCKVILLE PIKE STE 400,ROCKVILLE,MD,,208523104,08,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190003,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,"ASIAN-PACIFIC AMERICAN OWNED,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
URSFS51751,TEOAF13D00010005,TEOAF13D0001,75000.00,2018-05-10,2018,5,020,DEPARTMENT OF THE TREASURY (TREAS),2001,DEPARTMENTAL OFFICES,2032K3,TFI/TREAS OFC ASSET FORFEITURE,WASHINGTON,DC,200025460,USA,961530545,"URS FEDERAL SERVICES, INC.",2017-04-06,32909982.66,027659023,"PARALLEL PRODUCTS OF KENTUCKY, INC.",,137537796,PARALLEL ENVIRONMENTAL SERVICES CORPORATION,1620 BERNHEIM LN,LOUISVILLE,KY,KENTUCKY,402102212,03,USA,UNITED STATES,,,LOUISVILLE,KY,KENTUCKY,402102212,03,USA,UNITED STATES,"DESTRUCTION/RECYCLING SERVICES
 ",493110,GENERAL WAREHOUSING AND STORAGE,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
TATCS-TO82,TIRNO12Z000210082,GS35F0485W,81000.00,2017-01-31,2017,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ATLANTA,GA,303031202,USA,806916313,"PURISOLVE, INC.",2017-01-30,994544.00,780148248,"T AND T CONSULTING SERVICES, INC.",TATCS,,,431 PARK AVE SUITE 201,FALLS CHURCH,VA,,220463305,08,USA,UNITED STATES,,,LANHAM,MD,,207061349,04,USA,UNITED STATES,TECHNOLOGY CONSULTING,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,"ASIAN-PACIFIC AMERICAN OWNED,DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005200016,TIRNO11D000220002,TIRNO11D00022,77829.00,2018-05-22,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207030690,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-08-25,54970422.60,078570335,"INTEGRATED SYSTEMS, INC.",I S I,078570335,"INTEGRATED SYSTEMS, INC.",8245 BOONE BLVD STE 340,TYSONS CORNER,VA,VIRGINIA,221823843,11,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"BHAVSAR, CHINTAN- SR. IT SPEC.- Q0OR
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005021105,TIRNO11D000220001,TIRNO11D00022,77600.00,2017-03-23,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,619371763,DOGWOOD MANAGEMENT PARTNERS LLC,,,,6795 WIREVINE DR,BROOKSVILLE,FL,FLORIDA,34602,05,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"LABOR FOR ANDREW MING, BRUCE GRISSOM AND BRENT RYNN - SME - KAVN - 3/22/17-4/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SERVICE DISABLED VETERAN OWNED,VETERAN OWNED BUSINESS",,,,,,,,,,
5005021105,TIRNO11D000220001,TIRNO11D00022,77600.00,2017-03-23,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,619371763,DOGWOOD MANAGEMENT PARTNERS LLC,,,,6795 WIREVINE DR,BROOKSVILLE,FL,,34602,05,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"LABOR FOR ANDREW MING, BRUCE GRISSOM AND BRENT RYNN - SME - KAVN - 3/22/17-4/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SERVICE DISABLED VETERAN OWNED,VETERAN OWNED BUSINESS",,,,,,,,,,
5005199892,TIRNO11D000220002,TIRNO11D00022,77558.00,2018-05-22,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207030690,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-08-25,54970422.60,198052941,"EDC CONSULTING, LLC",,198052941,"EDC CONSULTING, LLC",8484 WESTPARK DR STE 900,MCLEAN,VA,VIRGINIA,221023596,08,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"UCM CONTRACT SKETCH SOFTWARE SHI VENDOR QUOTE 15491606
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY",,,,,,,,,,
5005123494,TIRNO11D000220001,TIRNO11D00022,77131.00,2017-11-14,2017,12,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,832482421,"DOMINION CONSULTING, INC.",IBC A DBS COMPANY,,,11710 PLAZA AMERICA DR STE 450,RESTON,VA,,201904738,08,USA,UNITED STATES,,,ROCKET CENTER,WV,,267269222,01,USA,UNITED STATES,"LICHKOV, ILVEN, ERP TECHNOLOGIST SR, TO 09 OY4, FFP (KCH2)
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",George S Hagstoz,335045,Timothy J Spadafore,335045,Daniel J Maguire,334846,Glen A Lyle,334846,Rupert T Barber,334846
17063-15-226,TIRNO11D000070005,TIRNO11D00007,76982.00,2018-02-14,2018,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,782721559,"INTEGRATED SOLUTIONS MANAGEMENT, INC.",ISM,,,12471 W LINEBAUGH AVE STE 200,TAMPA,FL,,336261702,09,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,ITFM - IT AND FIN MG SUPP SVC,541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005200472,TIRNO11D000220002,TIRNO11D00022,76406.00,2018-05-22,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207030690,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-08-25,54970422.60,787980213,SONA NETWORKS LLC,,787980213,SONA NETWORKS LLC,11350 MCCORMICK RD EXECUTIVE PLAZA I STE 409,HUNT VALLEY,MD,MARYLAND,21031,01,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"SAMMANASU, FRANCIS-BUSINESS SME- Q0OR
 ",541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
5005025387,TIRNO11D000220001,TIRNO11D00022,74082.00,2017-03-21,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,150780674,UNISYS CORPORATION,,005358932,UNISYS CORPORATION,11720 PLAZA AMERICA DR 7TH FL,RESTON,VA,VIRGINIA,201904757,08,USA,UNITED STATES,,,GERMANTOWN,MD,MARYLAND,208767004,04,USA,UNITED STATES,"LABOR FOR STEPHANIE SHIEH-CHIYIN SR IT SPECIALIST - KB9A TO18
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
16-181-FEDCX-M9SL,TIRNO11D000070005,TIRNO11D00007,74263.00,2017-07-01,2017,7,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,828452479,"DRAGONFLI GROUP, LLC",,,,300 NEW JERSEY AVE NW SUITE 900,WASHINGTON,DC,,200012271,AL,USA,UNITED STATES,,,NEW CARROLTON,MD,,207840000,04,USA,UNITED STATES,ITFM - IT AND FIN MG SUPP SVC,541519,OTHER COMPUTER RELATED SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
5005025386,TIRNO11D000220001,TIRNO11D00022,74082.00,2017-03-31,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,150780674,UNISYS CORPORATION,,005358932,UNISYS CORPORATION,11720 PLAZA AMERICA DR 7TH FL,RESTON,VA,VIRGINIA,201904757,08,USA,UNITED STATES,,,GERMANTOWN,MD,MARYLAND,208767004,04,USA,UNITED STATES,"LABOR FOR NEERU GILOTRA SR IT SPECIALIST - KB9A TO18
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005025387,TIRNO11D000220001,TIRNO11D00022,74082.00,2017-03-21,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,150780674,UNISYS CORPORATION,,005358932,UNISYS CORPORATION,11720 PLAZA AMERICA DR 7TH FL,RESTON,VA,,201904757,08,USA,UNITED STATES,,,GERMANTOWN,MD,,208767004,04,USA,UNITED STATES,"LABOR FOR STEPHANIE SHIEH-CHIYIN SR IT SPECIALIST - KB9A TO18
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005025386,TIRNO11D000220001,TIRNO11D00022,74082.00,2017-03-31,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,150780674,UNISYS CORPORATION,,005358932,UNISYS CORPORATION,11720 PLAZA AMERICA DR 7TH FL,RESTON,VA,,201904757,08,USA,UNITED STATES,,,GERMANTOWN,MD,,208767004,04,USA,UNITED STATES,"LABOR FOR NEERU GILOTRA SR IT SPECIALIST - KB9A TO18
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
7500020106,TIRNO17D000040003,TIRNO17D00004,73921.00,2018-09-27,2018,9,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H8,NATIONAL OFFICE - PROCUREMENT OBO,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,49768666.21,116193400,"ADVANCED COMPUTER CONCEPTS, INC.",,116193400,"ADVANCED COMPUTER CONCEPTS, INC.",7927 JONES BRANCH DR STE 600N,MC LEAN,VA,VIRGINIA,221023317,08,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222031665,08,USA,UNITED STATES,SW_ OPSGENIE LICENSE,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005199828,TIRNO11D000220002,TIRNO11D00022,73956.00,2018-05-19,2018,6,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207030690,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-08-25,54970422.60,006928857,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,8283 GREENSBORO DR,MCLEAN,VA,VIRGINIA,221023830,08,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"TOMY, THERESA-APP. PROGRAMMER-Q0OR
 ",541519,OTHER COMPUTER RELATED SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
13-125-TIRNO11D00007-HASC,TIRNO11D000070005,TIRNO11D00007,74779.00,2017-12-07,2017,12,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,793655270,"HILL ASC, INC.",,,,1 RESEARCH CT STE 450,ROCKVILLE,MD,,208506252,08,USA,UNITED STATES,,,WASHINGTON,DC,,200064502,AL,USA,UNITED STATES,ITFM - IT AND FIN MG SUPP SVC,541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION",,,,,,,,,,
17063-15-05,TIRNO11D000070005,TIRNO11D00007,73920.00,2017-01-20,2017,1,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,WASHINGTON,DC,202200006,USA,858485758,ACCENTURE LLP,2013-09-26,81232136.63,788671209,N3 TECHNOLOGIES INC,,,,19388 MILL DAM PL,LANSDOWNE,VA,,201761637,10,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,IRS REQUIRES SUPPORT TO DEVELOP AND IMPLEMENT BUSINESS OBJECTS ENTERPRISE (BOE) REPORTS.,541519,OTHER COMPUTER RELATED SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
7500150863,TIRNO11D000270011,TIRNO11D00027,665826.00,2016-12-29,2018,10,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,LANHAM,MD,207061348,USA,962048646,NORTHROP GRUMMAN SYSTEMS CORPORATION,2013-09-19,54695339.94,034931168,"WISEMEN MULTIMEDIA, LLC",,,,"1954 AIRPORT RD, SUITE 225",CHAMBLEE,GA,GEORGIA,303414957,04,USA,UNITED STATES,,,ATLANTA,GA,GEORGIA,303091148,05,USA,UNITED STATES,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,541519,OTHER COMPUTER RELATED SERVICES,,"BLACK AMERICAN OWNED,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS",,,,,,,,,,
PO20170014,0006,TCC15HQB0018,73500.24,2017-09-14,2017,9,020,DEPARTMENT OF THE TREASURY (TREAS),2046,OFFICE OF THE COMPTROLLER OF THE CURRENCY,2031JW,COMPTROLLER OF CURRENCY ACQS,WASHINGTON,DC,202190004,USA,033324117,PRIMESCAPE SOLUTIONS INC.,2017-08-14,10966516.90,006928857,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,8283 GREENSBORO DR,MCLEAN,VA,,221023830,08,USA,UNITED STATES,,,DISTRICT OF COLUMBIA,DC,,202190001,AL,USA,UNITED STATES,ENGINEERING SERVICES,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,FOR-PROFIT ORGANIZATION,,,,,,,,,,
5005059357,TIRNO11D000220001,TIRNO11D00022,72930.00,2017-06-13,2013,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,956873400,"SQUIRES GROUP INC, THE",,,,608 MELVIN AVE STE 101,ANNAPOLIS,MD,,214011369,03,USA,UNITED STATES,,,LANHAM,MD,,207061348,04,USA,UNITED STATES,"LABOR DHARNI, SATWANT SME KDFL - DSS OM 4/27/17 - 8/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
5005059357,TIRNO11D000220001,TIRNO11D00022,72930.00,2017-06-13,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,956873400,"SQUIRES GROUP INC, THE",,,,608 MELVIN AVE STE 101,ANNAPOLIS,MD,MARYLAND,214011369,03,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"LABOR DHARNI, SATWANT SME KDFL - DSS OM 4/27/17 - 8/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,WOMAN-OWNED BUSINESS",,,,,,,,,,
17-D-00004-BOOZ,TIRNO17D000040002,TIRNO17D00004,72642.00,2017-12-14,2017,12,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031807,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-30,6833445.38,077368509,BOOZ ALLEN HAMILTON INC.,,964725688,BOOZ ALLEN HAMILTON HOLDING CORPORATION,221 3RD ST STE 609,NEWPORT,RI,,028401087,01,USA,UNITED STATES,,,ARLINGTON,VA,,222032149,08,USA,UNITED STATES,"THE INTERNAL REVENUE SERVICE (IRS), ENTERPRISE TECHNOLOGY IMPLEMENTATION DIVISION (ETI)",541512,COMPUTER SYSTEMS DESIGN SERVICES,,FOR-PROFIT ORGANIZATION,,,,,,,,,,
17-D-0004-N3,TIRNO17D000040004,TIRNO17D00004,72501.00,2018-08-09,2018,8,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,ARLINGTON,VA,222031551,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2017-09-29,9504898.84,788671209,N3 TECHNOLOGIES INC,,,,8106 BIRNAM WOOD DRIVE,MCLEAN,VA,VIRGINIA,221022713,10,USA,UNITED STATES,,,ARLINGTON,VA,VIRGINIA,222092443,08,USA,UNITED STATES,"SUBCONTRACTOR SHALL PROVIDE PROFESSIONAL CONSULTANTS TO JOIN PORTAL CONSOLIDATION WCMS O&M PROJECT IN SUPPORT OF THE CONTRACT BETWEEN ACCENTURE AND THE CLIENT. THROUGHOUT THE COURSE OF THE CONTRACT, THE SUBCONTRACTOR PROFESSIONAL CONSULTANTS SHALL PARTICI",541512,COMPUTER SYSTEMS DESIGN SERVICES,,"FOR-PROFIT ORGANIZATION,S CORPORATION,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED",,,,,,,,,,
17582-16-009,TIRNO11D000410025,TIRNO11D00041,72678.00,2017-05-01,2017,5,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,LANHAM,MD,207061334,USA,139727148,ACCENTURE FEDERAL SERVICES LLC,2016-09-30,6265452.98,070899393,"TSYMMETRY, INC.",TSYMMETRY,,,1700 K ST NW STE 875,WASHINGTON,DC,,200063830,AL,USA,UNITED STATES,,,ARLINGTON,VA,,222092443,08,USA,UNITED STATES,APPLICATION & SCRIPTING DEVELOPMENT,541512,COMPUTER SYSTEMS DESIGN SERVICES,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,S CORPORATION,SBA CERTIFIED HUB ZONE FIRM",Todd  Sickles,400000,David  Lowitt,300000,Philip  Lowitt,300000,Christopher  Zahlis,215000,Jonathan  Tuteur,200000
5005060074,TIRNO11D000220001,TIRNO11D00022,72179.00,2017-06-13,2013,2,020,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,RS001,DEPT OF TREAS/INTERNAL REVENUE SERVICE,BETHESDA,MD,208171827,USA,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,2011-03-22,0.00,787102313,BISWAS INFORMATION TECHNOLOGY SOLUTIONS INC,BITS,,,171 ELDEN ST STE 2C1,HERNDON,VA,VIRGINIA,201704875,10,USA,UNITED STATES,,,LANHAM,MD,MARYLAND,207061348,04,USA,UNITED STATES,"LABOR FEES FOR VINOKUR, BORIS SR IT SPEC KDFL - DSS OM 4/27/17 - 8/26/17
 ",541519,OTHER COMPUTER RELATED SERVICES,,"DOT CERTIFIED DISADVANTAGED BUSINESS ENTERPRISE,ECONOMICALLY DISADVANTAGED WOMEN-OWNED SMALL BUSINESS,FOR-PROFIT ORGANIZATION,MINORITY-OWNED BUSINESS,S CORPORATION,SBA CERTIFIED 8(A) PROGRAM PARTICIPANT,SELF-CERTIFIED SMALL DISADVANTAGED BUSINESS,SUBCONTINENT ASIAN (ASIAN-INDIAN) AMERICAN OWNED,WOMAN-OWNED BUSINESS",,,,,,,,,,
